"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1786792737813221385","Sat May 04 16:19:20 +0000 2024","508","Who Are You. BamBam x Seulgi #ENCOREAREA52DAY #BAMBAMENCOREAREA52INBKK https://t.co/K52QpTTUQh","1786792737813221385","https://pbs.twimg.com/ext_tw_video_thumb/1786792519105466368/pu/img/G5WEZZ6J43-FIAZJ.jpg","","en","XCIIIXCVII since 2014~Forever","7","1","620","https://twitter.com/preciousmm9397/status/1786792737813221385","2609995250","preciousmm9397"
"1786759177744035931","Sat May 04 14:05:59 +0000 2024","1100","สุดดดดดด แบมบอก 'OUR DREAM COME TRUE' #ENCOREAREA52DAY #แบมแบมอินราชมัง https://t.co/W02W81RplP","1786759177744035931","https://pbs.twimg.com/media/GMvX_2cbAAAe5FC.jpg","","en","ลิ้งแจ้งโอนมัดจำเปลี่ยนที่อยู่","4","0","1041","https://twitter.com/Ssongg2_/status/1786759177744035931","1195680695693139968","Ssongg2_"
"1786769917314036017","Sat May 04 14:48:39 +0000 2024","33","Hard Carry you will always gonna be THAT song no matter what you ll always have a little spot in got7 s or our eyes #ENCOREAREA52DAY #BAMBAMENCORAREA52INBKK https://t.co/QkJLPcNZVT","1786769917314036017","https://pbs.twimg.com/ext_tw_video_thumb/1786761624168390656/pu/img/IDROg17eg8a3Mv0E.jpg","","en","","0","0","16","https://twitter.com/onhismark/status/1786769917314036017","1374026407","onhismark"
"1786789157156893135","Sat May 04 16:05:06 +0000 2024","71","farewell party @BamBam1A #ENCOREAREA52DAY #แบมแบมอินราชมัง #BAMBAMENCOREAREA52INBKK https://t.co/gOjwMViVrb","1786789157156893135","https://pbs.twimg.com/ext_tw_video_thumb/1786789059324706816/pu/img/bHBBuH-IWojek_Rm.jpg","","en","160816 | BAMBAM","1","0","87","https://twitter.com/callmekies/status/1786789157156893135","837620674122260480","callmekies"
"1786747741684568314","Sat May 04 13:20:32 +0000 2024","42","FINALLY WHO ARE YOU FT SEULGI #ENCOREAREA52DAY #แบมแบมอินราชมัง #ไปราชมังกับแบมแบม #BAMBAMENCOREAREA52INBKK https://t.co/NkVtStoEW1","1786747741684568314","https://pbs.twimg.com/ext_tw_video_thumb/1786746617250652160/pu/img/m7lKcbJSUKiO77SY.jpg","","en","One of igot7 💚 ⬇️0:40 ","2","0","39","https://twitter.com/iamkiromiracle/status/1786747741684568314","4574044348","iamkiromiracle"
"1786754406618447907","Sat May 04 13:47:01 +0000 2024","75","Wake up from now you ll never be alone #ENCOREAREA52DAY #แบมแบมอินราชมัง https://t.co/0kTIU0ZNHc","1786754406618447907","https://pbs.twimg.com/amplify_video_thumb/1786754239399956480/img/emmBzN0kSjESoF6a.jpg","","en","","0","0","81","https://twitter.com/noppawannn_/status/1786754406618447907","514252416","noppawannn_"
"1786780980747124783","Sat May 04 15:32:37 +0000 2024","651","Last Parade 2024 Summer #BamBam @BamBam1A #ENCOREAREA52DAY #แบมแบมอินราชมัง https://t.co/xr7TmZxyZB","1786780980747124783","https://pbs.twimg.com/amplify_video_thumb/1786780697266716672/img/dDNAonuqoAMU16qq.jpg","","en","","3","0","743","https://twitter.com/aeiaoey/status/1786780980747124783","1942408357","aeiaoey"
"1786760230375960915","Sat May 04 14:10:09 +0000 2024","77","I still don't want never hold nobody I want you to rest so leave me 걱정하지 마요 everybody have me yeah ghost bambam #ENCOREAREA52DAY #แบมแบมอินราชมัง https://t.co/PqTvVubpa5","1786760230375960915","https://pbs.twimg.com/amplify_video_thumb/1786759257444298752/img/rxHZZ3sTkQSxOaU7.jpg","","en","","0","0","87","https://twitter.com/noppawannn_/status/1786760230375960915","514252416","noppawannn_"
"1786758862722228622","Sat May 04 14:04:43 +0000 2024","28","Ot7 forever #BAMBAMENCOREAREA52INBKK #ENCOREAREA52DAY #BamBam https://t.co/QUMBlaSM22","1786758862722228622","https://pbs.twimg.com/ext_tw_video_thumb/1786758666236076032/pu/img/11upePEOt4xWRiyW.jpg","","en","","1","0","19","https://twitter.com/Once_lilies/status/1786758862722228622","1748716485080387585","Once_lilies"
"1786702641290244437","Sat May 04 10:21:19 +0000 2024","969","bambam surprised by the amount of fans #ENCOREAREA52DAY #แบมแบมอินราชมัง https://t.co/WpV2eYgV4i","1786702641290244437","https://pbs.twimg.com/ext_tw_video_thumb/1786702601737920513/pu/img/Rua3UEWUUnaUfwPo.jpg","","en","","19","0","461","https://twitter.com/kunpbam1a/status/1786702641290244437","1436788871338020868","kunpbam1a"
"1786755854903218665","Sat May 04 13:52:46 +0000 2024","455","Everybody is getting wet #ENCOREAREA52DAY #แบมแบมอินราชมัง #BamBam #뱀뱀 @BamBam1A https://t.co/4vMgYj0Bxe","1786755854903218665","https://pbs.twimg.com/ext_tw_video_thumb/1786755728474361856/pu/img/-JV2iyjL_Gswkeqq.jpg","","en","Paris, Ile-de-France","15","3","339","https://twitter.com/7th_soulchild/status/1786755854903218665","618484009","7th_soulchild"
"1786742009518309397","Sat May 04 12:57:45 +0000 2024","34","wake up from now you never be alone #GOT7FOREVER #ENCOREAREA52DAY #แบมแบมอินราชมัง https://t.co/iUIvC6QavF","1786742009518309397","https://pbs.twimg.com/ext_tw_video_thumb/1786741634262319104/pu/img/2nAZJdxqMBk6VFVJ.jpg","","en","王宜恩 ♡ SJ • ㅇㅎㅅ • GOT7","0","0","32","https://twitter.com/withnooknick/status/1786742009518309397","316238699","withnooknick"
"1786762701902893466","Sat May 04 14:19:59 +0000 2024","116","DUMB DUMB BAMSEUL VERSION #SeulgiArea52inBKK #ENCOREAREA52DAY #แบมแบมอินราชมัง https://t.co/7P29RgvA0S","1786762701902893466","https://pbs.twimg.com/amplify_video_thumb/1786761973977550848/img/1Y7OAnh0VuyLH8Co.jpg","","en","vi a jackson","5","1","61","https://twitter.com/uncoverwje/status/1786762701902893466","1321512117695111169","uncoverwje"
"1786759141786022108","Sat May 04 14:05:50 +0000 2024","399"," BamBam Dream Come True We re incredibly proud of you BamBam so happy you re receiving all this love and you were able to achieve a big dream of yours ️ #ENCOREAREA52DAY #แบมแบมอินราชมัง #AREA52 @BamBam1A #BamBam @BAMBAMxABYSS @GOT7 #GOT7 https://t.co/4BobpaM6v9","1786759141786022108","https://pbs.twimg.com/ext_tw_video_thumb/1786757422134231040/pu/img/o49sSGDnrKzKqv-P.jpg","","en","IG: ot7ahga","3","3","240","https://twitter.com/OT7Ahga/status/1786759141786022108","1202054194326331392","OT7Ahga"
"1786752889840349602","Sat May 04 13:40:59 +0000 2024","379","BamBam performing Angel in Rajamangala National Stadium tonight ️‍ Let s talk about~ #ENCOREAREA52DAY #แบมแบมอินราชมัง #AREA52 @BamBam1A #BamBam @BAMBAMxABYSS @GOT7 #GOT7 https://t.co/RcUAM6GNWR","1786752889840349602","https://pbs.twimg.com/ext_tw_video_thumb/1786752025549807616/pu/img/WlcJIHuA4WGrn_MJ.jpg","","en","IG: ot7ahga","8","1","192","https://twitter.com/OT7Ahga/status/1786752889840349602","1202054194326331392","OT7Ahga"
"1786748578196791537","Sat May 04 13:23:51 +0000 2024","221","Who are you #ENCOREAREA52DAY #แบมแบมอินราชมัง https://t.co/7XSDz5nkSR","1786748578196791537","https://pbs.twimg.com/ext_tw_video_thumb/1786747250401796097/pu/img/h4nS89squMLUNiXT.jpg","","en","ෆ 𝗆𝖺𝗋𝗄𝗍𝗎𝖺𝗇 ෆ","0","0","171","https://twitter.com/Mxl_mt/status/1786748578196791537","924655678525808640","Mxl_mt"
"1786731536970395713","Sat May 04 12:16:08 +0000 2024","27","TYCA thank you come again #ENCOREAREA52DAY #แบมแบมอินราชมัง https://t.co/rtnGDsy0Zn","1786731536970395713","https://pbs.twimg.com/ext_tw_video_thumb/1786730996605628416/pu/img/7vdzQUU6oL1FpPof.jpg","","en","","0","0","37","https://twitter.com/Neung_Parach/status/1786731536970395713","1596808094302244865","Neung_Parach"
"1786782649559953661","Sat May 04 15:39:15 +0000 2024","91","It s not a GOT7 concert without Hard Carry on Encore #ENCOREAREA52DAY #แบมแบมอินราชมัง https://t.co/S4O4vwbq77","1786782649559953661","https://pbs.twimg.com/ext_tw_video_thumb/1786761601523310592/pu/img/0oNOhkSjZRTQjuSa.jpg","","en","she/her","0","1","22","https://twitter.com/defsoulars_/status/1786782649559953661","1240977005123751937","defsoulars_"
"1786747891832479943","Sat May 04 13:21:08 +0000 2024","241","Who are you #แบมแบมอินราชมัง #BAMBAMENCORAREA52INBKK #ENCOREAREA52DAY https://t.co/4kXGhYZjcg","1786747891832479943","https://pbs.twimg.com/ext_tw_video_thumb/1786747318852890624/pu/img/TerRe5rAM8hFRRPQ.jpg","","en","United States","1","0","210","https://twitter.com/Minihartpalit/status/1786747891832479943","872144430404222976","Minihartpalit"
"1786841141088018515","Sat May 04 19:31:40 +0000 2024","248"," Ended beautifully it was a dream come true! ️ #ENCOREAREA52DAY #แบมแบมอินราชมัง @BamBam1A #BamBam https://t.co/y2VvAJ3L6j","1786841141088018515","https://pbs.twimg.com/media/GMwiiikaQAANzoQ.jpg","","en","Worldwide","0","0","223","https://twitter.com/kissdatbam/status/1786841141088018515","1875966462","kissdatbam"
"1786781157067243704","Sat May 04 15:33:19 +0000 2024","8","THANK YOU @BamBam1A OUR DREAM COMES TRUE From Vietnamese Fans with ️ #ENCOREAREA52DAY #แบมแบมอินราชมัง @BAMBAMxABYSS @ime_th #BAMBAMENCOREAREA52INBKK #BamBam #뱀뱀 @BamBam1A https://t.co/IHoRN67re3","1786781157067243704","https://pbs.twimg.com/media/GMvrJRcaEAAJ5pl.jpg","","en","ONLY GOT7 💚","0","2","10","https://twitter.com/pearcheryl/status/1786781157067243704","1223276110265237505","pearcheryl"
"1786755695540572202","Sat May 04 13:52:08 +0000 2024","116","Angel - GOT7 BAMBAM #ENCOREAREA52DAY #แบมแบมอินราชมัง #BamBam #GOT7 @BamBam1A @GOT7 https://t.co/ywDS7BGNed","1786755695540572202","https://pbs.twimg.com/ext_tw_video_thumb/1786751530051514368/pu/img/zAT_TRvjtbnB1xMS.jpg","","en","Spotify  support GOT7","3","2","82","https://twitter.com/GOT7Stream_th/status/1786755695540572202","1179019778503000065","GOT7Stream_th"
"1786708157290713543","Sat May 04 10:43:14 +0000 2024","20"," Sound Check #ENCOREAREA52DAY #แบมแบมอินราชมัง #BAMBAMENCOREAREA52INBKK https://t.co/M1qqUlrwQR","1786708157290713543","https://pbs.twimg.com/ext_tw_video_thumb/1786707996246163456/pu/img/7vBmXirJkvGV6CK2.jpg","","en","","1","0","10","https://twitter.com/MPoroxy/status/1786708157290713543","1562845703550173184","MPoroxy"
"1786752361702338634","Sat May 04 13:38:53 +0000 2024","330","Angle ที่คิดถึง 2023-2024 BamBam THE 1ST WORLD TOUR ENCORE [#AREA52] in BANGKOK #ENCOREAREA52DAY #แบมแบมอินราชมัง #BAMBAMENCOREAREA52INBKK #BamBam #뱀뱀 https://t.co/sFd2SBZ7Vq","1786752361702338634","https://pbs.twimg.com/ext_tw_video_thumb/1786752161713676288/pu/img/xwyzqsHHFvOvLeaA.jpg","","en","Thailand","5","0","328","https://twitter.com/FernFernie/status/1786752361702338634","197888819","FernFernie"
"1786737296181522488","Sat May 04 12:39:02 +0000 2024","341","BamBam flexing knowing exactly what he s doing to our hearts #ENCOREAREA52DAY #แบมแบมอินราชมัง #AREA52 @BamBam1A #BamBam @BAMBAMxABYSS @GOT7 #GOT7 https://t.co/19WZkLODQJ","1786737296181522488","https://pbs.twimg.com/ext_tw_video_thumb/1786735871322214400/pu/img/O3on_wnhI09g34An.jpg","","en","IG: ot7ahga","20","0","138","https://twitter.com/OT7Ahga/status/1786737296181522488","1202054194326331392","OT7Ahga"
"1786759398444171497","Sat May 04 14:06:51 +0000 2024","77","BAMBAM DREAM COME TRUE ️ #ENCOREAREA52DAY #แบมแบมอินราชมัง https://t.co/FUTcU1YF1o","1786759398444171497","https://pbs.twimg.com/media/GMvYMiabEAAWTMK.jpg","","en","","1","2","74","https://twitter.com/oil_rome/status/1786759398444171497","1366401178670534657","oil_rome"
"1786798804718727254","Sat May 04 16:43:26 +0000 2024","19","ช่วงอวยตัวเอง you deserve it. BAMBAMENCOREAREA52INBKK #แบมแบม #BAMBAM #뱀뱀 #ENCOREAREA52DAY #แบมแบมอินราชมัง https://t.co/T6knfZBwc8","1786798804718727254","https://pbs.twimg.com/ext_tw_video_thumb/1786798555023491073/pu/img/8cRuijzOOfCtUERN.jpg","","en","Bangkok, Thailand","0","0","44","https://twitter.com/aveeporn/status/1786798804718727254","127819118","aveeporn"
"1786771204730433866","Sat May 04 14:53:46 +0000 2024","108","I m sorry but seeing Bambam singing Hard Carry in Rajamangala Stadium (sold out too) really makes me tearing up he really did it. We could ve got it for GOT7 s Keep Spinning tour and now I m so emotional and proud @BamBam1A #ENCOREAREA52DAY https://t.co/QkJLPcNZVT","1786771204730433866","https://pbs.twimg.com/ext_tw_video_thumb/1786761624168390656/pu/img/IDROg17eg8a3Mv0E.jpg","","en","","1","0","40","https://twitter.com/onhismark/status/1786771204730433866","1374026407","onhismark"
"1786756396140343356","Sat May 04 13:54:55 +0000 2024","52","Ribbon ending #แบมแบมอินราชมัง #ENCOREAREA52DAY https://t.co/83a79OQtlB","1786756396140343356","https://pbs.twimg.com/ext_tw_video_thumb/1786756162958065664/pu/img/7aeCSS0mQ8stXU7B.jpg","","en","Somewhere I belong ","2","0","34","https://twitter.com/nutitle/status/1786756396140343356","36997438","nutitle"
"1786703272080011489","Sat May 04 10:23:50 +0000 2024","1577","Omg the crowd for sound check #Bambam #ENCOREAREA52DAY #Area52 @BamBam1A https://t.co/GLQCaGOYKd","1786703272080011489","https://pbs.twimg.com/media/GMulJ7ObwAAEonp.jpg","","en","United States","37","1","1644","https://twitter.com/BelieveB823/status/1786703272080011489","2195409518","BelieveB823"
"1786749220718055916","Sat May 04 13:26:25 +0000 2024","118","Who are you. หมวยหมวยซึลกิน่ารักมาก 2023-2024 BamBam THE 1ST WORLD TOUR ENCORE [#AREA52] in BANGKOK #ENCOREAREA52DAY #แบมแบมอินราชมัง #BAMBAMENCOREAREA52INBKK #BamBam #뱀뱀 https://t.co/SiicaEpekn","1786749220718055916","https://pbs.twimg.com/ext_tw_video_thumb/1786748688460873728/pu/img/UU0_TaA_x2TnBhuq.jpg","","en","Thailand","3","0","81","https://twitter.com/FernFernie/status/1786749220718055916","197888819","FernFernie"
"1786788502195310698","Sat May 04 16:02:30 +0000 2024","91","Congrats Your dream come true #BAMBAMENCOREAREA52INBKK #แบมแบม #BAMBAM #뱀뱀 #ENCOREAREA52DAY #แบมแบมอินราชมัง https://t.co/oRvHz1FEsW","1786788502195310698","https://pbs.twimg.com/ext_tw_video_thumb/1786787936484446209/pu/img/9AsRj6yMvTjSgFBb.jpg","","en","Bangkok, Thailand","0","0","133","https://twitter.com/aveeporn/status/1786788502195310698","127819118","aveeporn"
"1786737180385394714","Sat May 04 12:38:34 +0000 2024","73","️‍ uh huh get that flex in Bammie ️‍ #ENCOREAREA52DAY #แบมแบมอินราชมัง #BAMBAMENCOREAREA52INBKK #BamBam #뱀뱀 #GOT7 @BamBam1A https://t.co/YDtaxGG8WV","1786737180385394714","https://pbs.twimg.com/ext_tw_video_thumb/1786737047602094080/pu/img/9O95hcr813EyBgkK.jpg","","en","","5","0","37","https://twitter.com/got7oo/status/1786737180385394714","1468613092984889344","got7oo"
"1786702369289629903","Sat May 04 10:20:14 +0000 2024","350","BAMBAM IS HERE!!!! #ENCOREAREA52DAY #แบมแบมอินราชมัง #뱀뱀 #BamBam @BamBam1A https://t.co/By1yH9h1a8","1786702369289629903","https://pbs.twimg.com/ext_tw_video_thumb/1786702114103939072/pu/img/iwuBYwsPvlllj0R9.jpg","","en","","3","0","187","https://twitter.com/yugsmark/status/1786702369289629903","1188004376004169728","yugsmark"
"1786774910020587765","Sat May 04 15:08:29 +0000 2024","11","You deserved it. We did it. Our dream has come true #ENCOREAREA52DAY https://t.co/AjbeuyS2K9","1786774910020587765","https://pbs.twimg.com/ext_tw_video_thumb/1786774742416146432/pu/img/-s07I9VuEPtBQp21.jpg","","en","BamBamLand","0","0","6","https://twitter.com/Vi_MoonU/status/1786774910020587765","1007409123657428993","Vi_MoonU"
"1786757470221984197","Sat May 04 13:59:11 +0000 2024","181","Dream come tru #BAMBAMENCOREAREA52INBKK #ENCOREAREA52DAY #แบมแบมอินราชมัง https://t.co/TYiTcfKEmH","1786757470221984197","https://pbs.twimg.com/media/GMvWbc8aAAAUakv.jpg","","en","０３０７２０１１ ","0","0","203","https://twitter.com/mtuan96s/status/1786757470221984197","1085502096","mtuan96s"
"1786773071510315428","Sat May 04 15:01:11 +0000 2024","184","BamBam dream come true #ENCOREAREA52DAY #แบมแบมอินราชมัง https://t.co/8ykOQqB3WA","1786773071510315428","https://pbs.twimg.com/media/GMvkbPAbkAAy4DO.jpg","","en","","1","0","184","https://twitter.com/acc_bam/status/1786773071510315428","1388376271562805249","acc_bam"
"1786788736820531553","Sat May 04 16:03:26 +0000 2024","67","Ahgase core memory unlocked @BamBam1A #뱀뱀 #BamBam #ENCOREAREA52DAY #แบมแบมอินราชมัง #BAMBAMENCOREAREA52INBKK https://t.co/1Z0Hm8RVAq","1786788736820531553","https://pbs.twimg.com/ext_tw_video_thumb/1786788368342458368/pu/img/rHv7_RdxI3KH2yAb.jpg","","en","","0","0","27","https://twitter.com/pbjy0922/status/1786788736820531553","1096000068560113664","pbjy0922"
"1786747585455440141","Sat May 04 13:19:55 +0000 2024","26","Hello Seulgi! This perf is soooo classy! #ENCOREAREA52DAY https://t.co/p1Dajt4fkp","1786747585455440141","https://pbs.twimg.com/ext_tw_video_thumb/1786747102913261568/pu/img/5kQ43ca2lSc_HkZb.jpg","","en","","1","1","18","https://twitter.com/youarethatgod/status/1786747585455440141","1041594031153721344","youarethatgod"
"1786744913746653417","Sat May 04 13:09:18 +0000 2024","266","oh boy.. #ENCOREAREA52DAY #แบมแบมอินราชมัง #BamBam #뱀뱀 @BamBam1A https://t.co/xYBSx3rH3Y","1786744913746653417","https://pbs.twimg.com/ext_tw_video_thumb/1786744616471154688/pu/img/KiS6NM0RLew3IVth.jpg","","en","Paris, Ile-de-France","6","1","254","https://twitter.com/7th_soulchild/status/1786744913746653417","618484009","7th_soulchild"
"1786762285492716026","Sat May 04 14:18:19 +0000 2024","61","Hard Carry #ENCOREAREA52DAY #แบมแบมอินราชมัง #BAMBAMENCOREAREA52INBKK #BamBam @BamBam1A https://t.co/gSayJAWE9D","1786762285492716026","https://pbs.twimg.com/ext_tw_video_thumb/1786762058169733120/pu/img/dwQfvG0aVAJLwU5N.jpg","","en","","0","0","64","https://twitter.com/term_nutchara/status/1786762285492716026","105527900","term_nutchara"
"1786719991884370012","Sat May 04 11:30:16 +0000 2024","502","Welcome to thailand #ENCOREAREA52DAY #แบมแบมอินราชมัง https://t.co/5W59rm5xIv","1786719991884370012","https://pbs.twimg.com/amplify_video_thumb/1786719862930481152/img/0HmuW8CvYNN_hJI-.jpg","","en","Thailand","1","0","551","https://twitter.com/lemon_yb/status/1786719991884370012","3307675758","lemon_yb"
"1786735609387602387","Sat May 04 12:32:19 +0000 2024","62","THE GRAND ENTRANCE #แบมแบมอินราชมัง #ENCOREAREA52DAY #BamBam @BamBam1A https://t.co/Nt2kzeO00z","1786735609387602387","https://pbs.twimg.com/ext_tw_video_thumb/1786730524427583488/pu/img/cIkv3UBUU2juKMqR.jpg","","en","© to owners ","0","0","62","https://twitter.com/BambamHourly/status/1786735609387602387","1485627295733895174","BambamHourly"
"1786725214040236345","Sat May 04 11:51:01 +0000 2024","698","Look at this #ENCOREAREA52DAY #แบมแบมอินราชมัง @BamBam1A #BamBam https://t.co/1TikqDSpNF","1786725214040236345","https://pbs.twimg.com/ext_tw_video_thumb/1786725074445406208/pu/img/6Gk0VhOS46oYt7ui.jpg","","en","แบมมี่ Bammie 뱀미","14","2","589","https://twitter.com/babebammie/status/1786725214040236345","969440168363966464","babebammie"
"1786770978430976459","Sat May 04 14:52:52 +0000 2024","30","BB4!!! Last Parade Summer 2024! #ENCOREAREA52DAY #แบมแบมอินราชมัง https://t.co/F2uE1RRg8Y","1786770978430976459","https://pbs.twimg.com/ext_tw_video_thumb/1786770445578182656/pu/img/OEd2qdYF3QBFfHDk.jpg","","en","Bangkok, Thailand","0","0","53","https://twitter.com/AMM_KT/status/1786770978430976459","103529185","AMM_KT"
"1786758732459966679","Sat May 04 14:04:12 +0000 2024","675","Bambam thanks all international fans who travelled to Bangkok for the show #ENCOREAREA52DAY #แบมแบมอินราชมัง #BamBam #뱀뱀 @BamBam1A https://t.co/351UDvDsgS","1786758732459966679","https://pbs.twimg.com/ext_tw_video_thumb/1786758602210107392/pu/img/h0fzWBPPkSaOOqjT.jpg","","en","Paris, Ile-de-France","2","0","527","https://twitter.com/7th_soulchild/status/1786758732459966679","618484009","7th_soulchild"
"1786745532209312251","Sat May 04 13:34:35 +0000 2024","23","@KanlayaPo So proud of bambam ️🇹🇭 #ENCOREAREA52DAY #แบมแบมอินราชมัง #BamBam https://t.co/ETVl9Nugb7","1786751278728753386","https://pbs.twimg.com/ext_tw_video_thumb/1786751044233674752/pu/img/aNbluNo4HkyFkeBr.jpg","KanlayaPo","en","Thailand ","0","0","15","https://twitter.com/Jirawanpoo/status/1786751278728753386","1577599403246104576","Jirawanpoo"
"1786757870073073962","Sat May 04 14:00:47 +0000 2024","190","GOT7 s fanchant for riBBon ending the stage production again is just #ENCOREAREA52DAY #แบมแบมอินราชมัง #AREA52 @BamBam1A #BamBam @BAMBAMxABYSS @GOT7 #GOT7 https://t.co/01ZKsxclch","1786757870073073962","https://pbs.twimg.com/ext_tw_video_thumb/1786756162958065664/pu/img/7aeCSS0mQ8stXU7B.jpg","","en","IG: ot7ahga","3","0","108","https://twitter.com/OT7Ahga/status/1786757870073073962","1202054194326331392","OT7Ahga"
"1786759341129048306","Sat May 04 14:06:37 +0000 2024","80","BamBam dream come true ️ @BamBam1A #ENCOREAREA52DAY #แบมแบมอินราชมัง #BAMBAMENCOREAREA52INBKK https://t.co/csFxwfkiER","1786759341129048306","https://pbs.twimg.com/media/GMvYJVQbEAEV3a4.jpg","","en","160816 | BAMBAM","0","0","80","https://twitter.com/callmekies/status/1786759341129048306","837620674122260480","callmekies"
"1786759281641246997","Sat May 04 14:06:23 +0000 2024","529","BAMBAM DREAM COME TRUE ️️️️️️️ @BamBam1A #BAMBAMENCOREAREA52INBKK #ENCOREAREA52DAY #แบมแบมอินราชมัง #BamBam https://t.co/uq0iFqFgni","1786759281641246997","https://pbs.twimg.com/media/GMvYF6aaoAA8aub.jpg","","en","GOT7FOREVER","6","0","493","https://twitter.com/Gypsophiilas/status/1786759281641246997","392223722","Gypsophiilas"
"1786762402064924907","Sat May 04 14:18:47 +0000 2024","336","dumb dumb #ENCOREAREA52DAY #แบมแบมอินราชมัง https://t.co/b4OPD4Ees5","1786762402064924907","https://pbs.twimg.com/amplify_video_thumb/1786761973977550848/img/1Y7OAnh0VuyLH8Co.jpg","","en","","2","0","379","https://twitter.com/noppawannn_/status/1786762402064924907","514252416","noppawannn_"
"1786760495770263669","Sat May 04 14:11:13 +0000 2024","211","do yall see how full the crowd is? don t ever doubt bambam s popularity #แบมแบมอินราชมัง #ENCOREAREA52DAY #BamBam @BamBam1A https://t.co/2cUt5Hd6Q6","1786760495770263669","https://pbs.twimg.com/ext_tw_video_thumb/1786759053051641856/pu/img/xiGjucH0UN9XP0cf.jpg","","en","© to owners ","3","0","171","https://twitter.com/BambamHourly/status/1786760495770263669","1485627295733895174","BambamHourly"
"1786693365163286944","Sat May 04 09:44:28 +0000 2024","540","already getting emotional seeing this pls how will I make it through today without being a crying mess #ENCOREAREA52DAY #แบมแบมอินราชมัง #BAMBAMENCOREAREA52INBKK https://t.co/NKtXfRyEP0","1786693365163286944","https://pbs.twimg.com/ext_tw_video_thumb/1786693285567991808/pu/img/LInpmVe8-61dPVEA.jpg","","en","","6","0","210","https://twitter.com/pbjy0922/status/1786693365163286944","1096000068560113664","pbjy0922"
"1786741752402960879","Sat May 04 12:56:44 +0000 2024","110","AHGABONG WITH MY FAV SONG AT THE BACKGROUND #ENCOREAREA52DAY #แบมแบมอินราชมัง #ไปราชมังกับแบมแบม #BAMBAMENCOREAREA52INBKK https://t.co/wBq7RI58TS","1786741752402960879","https://pbs.twimg.com/ext_tw_video_thumb/1786741419430080512/pu/img/AtF7pfx2YwPbhMdZ.jpg","","en","One of igot7 💚 ⬇️0:40 ","3","1","91","https://twitter.com/iamkiromiracle/status/1786741752402960879","4574044348","iamkiromiracle"
"1786771308925038951","Sat May 04 14:54:11 +0000 2024","18","BamBam s new song ! I love it it s sweet ️️ #BAMBAMENCORAREA52INBKK #ENCOREAREA52DAY #GOT7 @BamBam1A https://t.co/UvlZ957zhd","1786771308925038951","https://pbs.twimg.com/ext_tw_video_thumb/1786765774964887552/pu/img/nI24WVV86FCAQeWH.jpg","","en","임재범 France","0","0","15","https://twitter.com/Nattiej777/status/1786771308925038951","1682385598231748611","Nattiej777"
"1786703213938508142","Sat May 04 10:23:36 +0000 2024","16","Sound check #ENCOREAREA52DAY #BamBam #แบมแบมอินราชมัง https://t.co/3RWA2sOllb","1786703213938508142","https://pbs.twimg.com/ext_tw_video_thumb/1786703069931286528/pu/img/3anW-mMvA10Nfqks.jpg","","en","Bangkok, Thailand","2","0","13","https://twitter.com/TKanjanarach/status/1786703213938508142","1679103349470416899","TKanjanarach"
"1786536955607695775","Fri May 03 23:22:57 +0000 2024","209","Let's go to #AREA52 ️️ #ENCOREAREA52DAY #แบมแบมอินราชมัง #BamBam @BamBam1A https://t.co/2wg8JhsMHG","1786536955607695775","https://pbs.twimg.com/media/GMsN4tQbsAA938a.jpg","","en","Thailand","0","0","193","https://twitter.com/phechzaa_BB/status/1786536955607695775","1480834282960474116","phechzaa_BB"
"1786738288247927123","Sat May 04 12:42:58 +0000 2024","337","Take it easy #BamBam @BamBam1A #ENCOREAREA52DAY #แบมแบมอินราชมัง https://t.co/FCBLzqkOw0","1786738288247927123","https://pbs.twimg.com/ext_tw_video_thumb/1786738241695301632/pu/img/bdYfYhFiZrt6Wdrg.jpg","","en","","1","0","352","https://twitter.com/k_bambamsp/status/1786738288247927123","1352056874376589312","k_bambamsp"
"1786712530175570107","Sat May 04 11:00:37 +0000 2024","264","SOUND CHECK! It's but it's getting hotter here! ️ #ENCOREAREA52DAY #แบมแบมอินราชมัง https://t.co/NErAs3ZcBs","1786712530175570107","https://pbs.twimg.com/ext_tw_video_thumb/1786712423862575104/pu/img/Br44nIdKZvqcU16d.jpg","","en","Cartagena, España","0","2","211","https://twitter.com/LuisVil98319060/status/1786712530175570107","1696181867571970048","LuisVil98319060"
"1786711265332941224","Sat May 04 10:55:35 +0000 2024","408","He s there in front of me #ENCOREAREA52DAY #แบมแบมอินราชมัง @BamBam1A #BamBam https://t.co/A9WFJ2IaRQ","1786711265332941224","https://pbs.twimg.com/ext_tw_video_thumb/1786710846527401984/pu/img/4BtHoD0WsKO0nw9N.jpg","","en","แบมมี่ Bammie 뱀미","5","4","178","https://twitter.com/babebammie/status/1786711265332941224","969440168363966464","babebammie"
"1786756406458159138","Sat May 04 13:54:58 +0000 2024","63","SEULGI IS PERFORMING 28 REASONS #แบมแบมอินราชมัง #ENCOREAREA52DAY #SEULGI https://t.co/46OBWYYSvW","1786756406458159138","https://pbs.twimg.com/ext_tw_video_thumb/1786751820376977408/pu/img/HK-Qsz0_dpqf4uKg.jpg","","en","© to owners ","1","0","43","https://twitter.com/BambamHourly/status/1786756406458159138","1485627295733895174","BambamHourly"
